section_id,freq,sign,actual,actual_breakdown,canon,canon_breakdown,canon_meaning,canon_places,new,new_breakdown
11,2,,terjda,3rd-place-of+religion,,te+lijda,  creed,   x1 = lijda3 (creed)､ x2 = lijda2 (adherents)､ x3 = lijda1 (religion),,
11,4,,terjde,3rd-place-of+warn,,te+kajde,  danger [warned of],   x1 = kajde3 (danger [warned of])､ x2 = kajde2 (warned)､ x3 = kajde1 (warn),,
11,8,!,terjdi,3rd-place-of+decide,,te+jdice,  matter decided,   x1 = jdice3 (matter decided)､ x2 = jdice2 (decision)､ x3 = jdice1 (decide),,
11,2,,terji'i,3rd-place-of+opine,,te+jinvi,  opinion subject ,   x1 = jinvi3 (opinion subject )､ x2 = jinvi2 (opinion)､ x3 = jinvi1 (opine)､ x4 = jinvi4 (grounds for opinion),,
11,2,,terjicla,3rd-place-of+stir,,,,,,
11,1,,terjimte,3rd-place-of+limit,,te+jimte,  limitation property,   x1 = jimte3 (limitation property)､ x2 = jimte2 (limited)､ x3 = jimte1 (limit),,
11,8+5,,terjmi,3rd-place-of+understand,,te+jimpe,  subject understood,   x1 = jimpe3 (subject understood)､ x2 = jimpe2 (understood)､ x3 = jimpe1 (understand),,
11,19,,terjo'e,3rd-place-of+joined,,te+jorne,  joint,   x1 = jorne3 (joint)､ x2 = jorne2 (joined to)､ x3 = jorne1 (joined),,
11,1,,terjonpre,3rd-place-of+joined+person,,,,,,
11,10+1,,terju'o,3rd-place-of+know,,te+djuno,  subject known,   x1 = djuno3 (subject known)､ x2 = djuno2 (known)､ x3 = djuno1 (know)､ x4 = djuno4 (epistemology),,
11,20,,terjudri,3rd-place-of+address,,te+judri,  address system,   x1 = judri3 (address system)､ x2 = judri2 (addressee)､ x3 = judri1 (address),,
11,2+4,,terjvi,3rd-place-of+compete,,te+jivna,  contest,   x1 = jivna3 (contest)､ x2 = jivna2 (rival)､ x3 = jivna1 (compete)､ x4 = jivna4 (prize),,
11,282,,terjvo,3rd-place-of+affix-compound,,te+lujvo,  argument [of affix compound],   x1 = lujvo3 (argument [of affix compound])､ x2 = lujvo2 (meaning [of affix compound])､ x3 = lujvo1 (affix compound)､ x4 = lujvo4 (metaphor [of affix compound]),,
11,1,,terkacna'u,3rd-place-of+count+number,,,,,,
11,2,,terkakpa,3rd-place-of+dig,,te+kakpa,  dug from,   x1 = kakpa3 (dug from)､ x2 = kakpa2 (dug out)､ x3 = kakpa1 (dig)､ x4 = kakpa4 (digging tool),,
11,18,,terkancu,3rd-place-of+count,,te+kancu,  number counted,   x1 = kancu3 (number counted)､ x2 = kancu2 (set counted)､ x3 = kancu1 (counter)､ x4 = kancu4 (counting units),,
11,4,,terkansa,3rd-place-of+with,,te+kansa,  accompanied in,   x1 = kansa3 (accompanied in)､ x2 = kansa2 (accompanied)､ x3 = kansa1 (with),,
11,3,,terkanxe,3rd-place-of+conjunction,,te+kanxe,  2nd conjunct,   x1 = kanxe3 (2nd conjunct)､ x2 = kanxe2 (1st conjunct)､ x3 = kanxe1 (conjunction),,
11,17,,terkavbu,3rd-place-of+capture,,te+kavbu,  trap,   x1 = kavbu3 (trap)､ x2 = kavbu2 (captured)､ x3 = kavbu1 (capture),,
11,1+22,,terki'i,3rd-place-of+related,,te+ckini,  relationship,   x1 = ckini3 (relationship)､ x2 = ckini2 (related to)､ x3 = ckini1 (related),,
11,2,,terkla,3rd-place-of+come,,te+klama,  starting point,   x1 = klama3 (starting point)､ x2 = klama2 (destination)､ x3 = klama1 (come)､ x4 = klama4 (route of going)､ x5 = klama5 (transportation means ),,
11,4,,terklamau,3rd-place-of+come+more,,,,,,
11,6,,terkre,3rd-place-of+hair,,te+kerfa,  hair location ,   x1 = kerfa3 (hair location )､ x2 = kerfa2 (hairy)､ x3 = kerfa1 (hair),,
11,0+1,,terku'a,3rd-place-of+room,,te+kumfa,  room boundary,   x1 = kumfa3 (room boundary)､ x2 = kumfa2 (structure with room)､ x3 = kumfa1 (room),,
11,4,,terku'u,3rd-place-of+conifer,,te+ckunu,  cone of conifer,   x1 = ckunu3 (cone of conifer)､ x2 = ckunu2 (conifer species)､ x3 = ckunu1 (conifer),,
11,2,,terli'a,3rd-place-of+leave,,te+cliva,  route of leaving,   x1 = cliva3 (route of leaving)､ x2 = cliva2 (left behind)､ x3 = cliva1 (leave),,
11,8,,terlisri,3rd-place-of+story,,te+lisri,  storyteller,   x1 = lisri3 (storyteller)､ x2 = lisri2 (story subject)､ x3 = lisri1 (story)､ x4 = lisri4 (hear story),,
11,9,,terlumpu'o,3rd-place-of+wash+powder,,te+lumci+purmo,  washing powder,   x1 = lumci3 (removed by washing) = purmo1 (powder)､ x2 = lumci2 (washed),,
11,3,,terma'o,3rd-place-of+structure-word,,te+cmavo,  structure word meaning,   x1 = cmavo3 (structure word meaning)､ x2 = cmavo2 (structure word class)､ x3 = cmavo1 (structure word)､ x4 = cmavo4 (structure language word),,
11,5,,termabla,3rd-place-of+derogative,,te+mabla,  derogator,   x1 = mabla3 (derogator)､ x2 = mabla2 (derogated)､ x3 = mabla1 (derogative),,
11,14,,termakfa,3rd-place-of+magic,,te+makfa,  magician,   x1 = makfa3 (magician)､ x2 = makfa2 (hold as magical)､ x3 = makfa1 (magic),,
11,0+1,,termau,3rd-place-of+more,,te+zmadu,  moreness property,   x1 = zmadu3 (moreness property)､ x2 = zmadu2 (exceeded)､ x3 = zmadu1 (more)､ x4 = zmadu4 (moreness margin),,
11,3,,termifckiku,3rd-place-of+code+key,,,,,,
11,1,,termifra,3rd-place-of+code,,te+mifra,  code system,   x1 = mifra3 (code system)､ x2 = mifra2 (plaintext encoded)､ x3 = mifra1 (in code),,
11,6,!,termikce,3rd-place-of+doctor,,te+mikce,  ailment treated,   x1 = mikce3 (ailment treated)､ x2 = mikce2 (patient)､ x3 = mikce1 (doctor)､ x4 = mikce4 (medical treatment),,
11,1,,termipri,3rd-place-of+secret,,te+mipri,  kept secret from,   x1 = mipri3 (kept secret from)､ x2 = mipri2 (kept secret)､ x3 = mipri1 (secret)､ x4 = mipri4 (secrecy method),,
11,0+5,,termo'ixau,3rd-place-of+remember+good,,te+morji+xamgu,  memorable,   x1 = xamgu1 (good) = morji3 (memory subject )､ x2 = morji2 (remembered)､ x3 = xamgu3 (goodness standard)  = morji1 (remember),,
11,1,,termonsi'o,3rd-place-of+pattern+idea,,,,,,
11,2,,termra,3rd-place-of+shelter,,te+marbi,  threat sheltered from,   x1 = marbi3 (threat sheltered from)､ x2 = marbi2 (sheltered)､ x3 = marbi1 (shelter),,
11,0+3,,termre,3rd-place-of+measure,,te+merli,  measurement,   x1 = merli3 (measurement)､ x2 = merli2 (measured)､ x3 = merli1 (measure)､ x4 = merli4 (measuring scale)､ x5 = merli5 (measurement accuracy),,
11,16+9,,termri,3rd-place-of+mail,,te+mrilu,  receive mail,   x1 = mrilu3 (receive mail)､ x2 = mrilu2 (mailed)､ x3 = mrilu1 (post)､ x4 = mrilu4 (transmit mail)､ x5 = mrilu5 (mail carrier),,
11,1,,termrifa'o,3rd-place-of+mail+end,,,,,,
11,6+10,,termu'i,3rd-place-of+motive,,te+mukti,  has motive,   x1 = mukti3 (has motive)､ x2 = mukti2 (motivated)､ x3 = mukti1 (motive),,
11,0+1,,ternoi,3rd-place-of+message,,te+notci,  send message,   x1 = notci3 (send message)､ x2 = notci2 (message subject )､ x3 = notci1 (message)､ x4 = notci4 (receive message),,
11,3,,ternuzba,3rd-place-of+news,,te+nuzba,  news source ,   x1 = nuzba3 (news source )､ x2 = nuzba2 (news subject )､ x3 = nuzba1 (news)､ x4 = nuzba4 (receive news),,
11,0+3,,terpa'a,3rd-place-of+hope,,te+pacna,  likeliness of hope,   x1 = pacna3 (likeliness of hope)､ x2 = pacna2 (hoped for)､ x3 = pacna1 (hoper､ hope),,
11,11,,terpanci,3rd-place-of+odor,,te+panci,  smell odor,   x1 = panci3 (smell odor)､ x2 = panci2 (odorous)､ x3 = panci1 (odor),,
11,1,,terpanra,3rd-place-of+parallel,,te+panra,  parallelism property,   x1 = panra3 (parallelism property)､ x2 = panra2 (paralleled)､ x3 = panra1 (parallel)､ x4 = panra4 (parallelism standard),,
11,0+1,,terpavyterbri,3rd-place-of+1+3rd-place-of+predicate,,,,,,
11,2,,terpe'i,3rd-place-of+meet,,te+penmi,  meeting place,   x1 = penmi3 (meeting place)､ x2 = penmi2 (encountered)､ x3 = penmi1 (encounter),,
11,2,,terpe'u,3rd-place-of+touch,,te+pencu,  touched with,   x1 = pencu3 (touched with)､ x2 = pencu2 (touched)､ x3 = pencu1 (touch),,
11,0+2,,terpecfoi,3rd-place-of+touch+field,,te+pencu+foldi,  keyboard,   x1 = foldi1 (field)､ x2 = foldi2 (field material) = pencu3 (touched with),,
11,18,,terpemci,3rd-place-of+poem,,te+pemci,  poet,   x1 = pemci3 (poet)､ x2 = pemci2 (poem subject)､ x3 = pemci1 (poem)､ x4 = pemci4 (read poem),,
11,4,,terpi'a,3rd-place-of+crust,,,,,terxra,3rd-place-of+picture
11,12,!,terpinka,3rd-place-of+comment,,te+pinka,  make comment,   x1 = pinka3 (make comment)､ x2 = pinka2 (comment subject)､ x3 = pinka1 (commentary)､ x4 = pinka4 (commented to),,
11,4+8,,terpla,3rd-place-of+plan,,te+platu,  planned out,   x1 = platu3 (planned out)､ x2 = platu2 (plan made)､ x3 = platu1 (planner),,
11,28+2,!,terpli,3rd-place-of+use,,te+pilno,  use purpose ,   x1 = pilno3 (use purpose )､ x2 = pilno2 (used)､ x3 = pilno1 (use),,
11,29,,terplixa,3rd-place-of+plow,,te+plixa,  plowing tool,   x1 = plixa3 (plowing tool)､ x2 = plixa2 (plowed)､ x3 = plixa1 (plow)､ x4 = plixa4 (pull plow),,
11,2,,terpre,3rd-place-of+person,,,,,,
11,4+6,,terpro,3rd-place-of+oppose,,te+fapro,  in contention,   x1 = fapro3 (in contention)､ x2 = fapro2 (opposed)､ x3 = fapro1 (oppose),,
11,2,,terproklu,3rd-place-of+oppose+culture,,,,,,
11,1,,terpu'a,3rd-place-of+pleasant,,te+pluka,  pleasing conditions,   x1 = pluka3 (pleasing conditions)､ x2 = pluka2 (pleased)､ x3 = pluka1 (pleasant),,
11,4,,terpu'i,3rd-place-of+put,,te+punji,  placed at,   x1 = punji3 (placed at)､ x2 = punji2 (placed)､ x3 = punji1 (put),,
11,2,,tersa'a,3rd-place-of+sing,,te+sanga,  hear song,   x1 = sanga3 (hear song)､ x2 = sanga2 (song)､ x3 = sanga1 (singer),,
11,12,,tersa'e,3rd-place-of+stroke,,te+satre,  something stroked with; e.g. a string bow,   x1 = satre3 (stroked with)､ x2 = satre2 (stroked)､ x3 = satre1 (stroke),tersna,3rd-place-of+sound
11,10,,tersa'ecpu,3rd-place-of+stroke+pull,,te+satre+lacpu,  to bow a stringed instrument,   x1 = lacpu1 (pull)､ x2 = lacpu2 (pulled)､ x3 = lacpu3 (pulling locus),,
11,0+2,,tersacmau,3rd-place-of+honest+more,,te+stace+zmadu,  something about which someone is more honest (e.g. "the 4th symphony is more honest than the 5th" = "the 4th is something in which the composer was more honest than in the 5th"),  (le 4moi cu zmadu le 5moi leni te stace fi le zgikyfinti),,
11,15+2,,tersei,3rd-place-of+apart,,te+sepli,  separator,   x1 = sepli3 (separator)､ x2 = sepli2 (separated from)､ x3 = sepli1 (apart),,
11,3,!,terselmakfa,3rd-place-of+2nd-place-of+magic,,,,,,
11,3,,terselpinka,3rd-place-of+2nd-place-of+comment,,,,,,
11,2,,terselrei,3rd-place-of+2nd-place-of+question,,,,,,
11,1,,terselxedmau,3rd-place-of+2nd-place-of+kind+more,,,,,,
11,0+3,,tersi'a,3rd-place-of+esteem,,,,,,
11,12,!,tersi'o,3rd-place-of+idea,,te+sidbo,  has idea,   x1 = sidbo3 (has idea)､ x2 = sidbo2 (idea subject )､ x3 = sidbo1 (idea),,
11,18,,tersitna,3rd-place-of+cite,,te+sitna,  cited information,   x1 = sitna3 (cited information)､ x2 = sitna2 (cited)､ x3 = sitna1 (cite),,
11,2,,terski,3rd-place-of+describe,,te+skicu,  described to,   x1 = skicu3 (described to)､ x2 = skicu2 (described)､ x3 = skicu1 (describe)､ x4 = skicu4 (description),,
11,22,!,tersku,3rd-place-of+express,,te+cusku,  addressed,   x1 = cusku3 (addressed)､ x2 = cusku2 (said)､ x3 = cusku1 (speaker)､ x4 = cusku4 (expression medium ),,
11,1,,terskujmi,3rd-place-of+express+understand,,,,,,
11,0+2,,tersla,3rd-place-of+celebrate,,te+salci,  celebration,   x1 = salci3 (celebration)､ x2 = salci2 (celebrated)､ x3 = salci1 (celebrate),,
11,12,,tersmu,3rd-place-of+meaning,,te+smuni,  perceive meaning,   x1 = smuni3 (perceive meaning)､ x2 = smuni2 (has meaning)､ x3 = smuni1 (meaning),,
11,7,!,terspe,3rd-place-of+married,,te+speni,  ,   x1 = speni3､ x2 = speni2 (married to)､ x3 = speni1 (married),,
11,2,,terspo,3rd-place-of+destroy,,,,,,
11,36+10,!,terspu,3rd-place-of+reply,,te+spuda,  response,   x1 = spuda3 (response)､ x2 = spuda2 (stimulus)､ x3 = spuda1 (respond),,
11,3,,tersri,3rd-place-of+ribbon,,,,,terlisri,3rd-place-of+story
11,9+189,,tersu'i,3rd-place-of+argument,,te+sumti,  argument place,   x1 = sumti3 (argument place)､ x2 = sumti2 (predicate with argument)､ x3 = sumti1 (argument),,
11,1,,tersuzrelterbri,3rd-place-of+at-least-(some)+2+3rd-place-of+pre,,dicate,,,,
11,22+1,!,terta'a,3rd-place-of+talk,,te+tavla,  talk subject,   x1 = tavla3 (talk subject)､ x2 = tavla2 (talked to)､ x3 = tavla1 (talk)､ x4 = tavla4 (talk language),,
11,7,,tertai,3rd-place-of+shape,,,,,tertra,3rd-place-of+behave
11,60+10+2,1,tertau,3rd-place-of+phrase-compound,,te+tanru,  phrase modificand,   x1 = tanru3 (phrase modificand)､ x2 = tanru2 (phrase modifier)､ x3 = tanru1 (phrase compound)､ x4 = tanru4 (phrase meaning)､ x5 = tanru5 (phrase language ),,
11,6,!,tertcidu,3rd-place-of+read,,te+tcidu,  read from,   x1 = tcidu3 (read from)､ x2 = tcidu2 (readable)､ x3 = tcidu1 (read),,
11,1,,terti'o,3rd-place-of+shadow,,te+ctino,  light making shadow,   x1 = ctino3 (light making shadow)､ x2 = ctino2 (has shadow)､ x3 = ctino1 (shadow),,
11,1,,tertivni,3rd-place-of+television,,te+tivni,  television channel,   x1 = tivni3 (television channel)､ x2 = tivni2 (television program)､ x3 = tivni1 (television)､ x4 = tivni4 (television receiver),,
11,1,,terto'asko,3rd-place-of+tone+cord,,te+tonga+skori,  string of musical instrument,   x1 = tonga3 (tone source) = skori1 (cord)､ x2 = skori2 (cord material)､ x3 = tonga2 (pitch),,
11,2,,tertu'i,3rd-place-of+agree,,te+tugni,  agreement,   x1 = tugni3 (agreement)､ x2 = tugni2 (agreed with)､ x3 = tugni1 (agree)､ x4 = tugni4 (agreed about),,
11,52+28,!,terve'u,3rd-place-of+sell,,te+vecnu,  buyer,   x1 = vecnu3 (buyer)､ x2 = vecnu2 (goods)､ x3 = vecnu1 (sell)､ x4 = vecnu4 (sale cost),,
11,1,,tervei,3rd-place-of+record,,te+vreji,  recording medium,   x1 = vreji3 (recording medium)､ x2 = vreji2 (recorded)､ x3 = vreji1 (record)､ x4 = vreji4,,
11,1,,tervencpe,3rd-place-of+sell+request,,,,,,
11,1,,tervlimau,3rd-place-of+powerful+more,,te+vlipa+zmadu,  to be a greater power than...,   x1 = zmadu1 (more) = vlipa3 (power conditions)､ x2 = zmadu2 (exceeded)､ x3 = vlipa2 (within the power of)､ x4 = vlipa1 (powerful)､ x5 = zmadu4 (moreness margin),,
11,1,,terxa'a,3rd-place-of+letter,,te+xatra,  letter author,   x1 = xatra3 (letter author)､ x2 = xatra2 (letter addressee)､ x3 = xatra1 (letter)､ x4 = xatra4 (letter content),,
11,12,!,terxra,3rd-place-of+picture,,te+pixra,  draw picture,   x1 = pixra3 (draw picture)､ x2 = pixra2 (depicted)､ x3 = pixra1 (picture)､ x4 = pixra4 (picture medium),terxai,3rd-place-of+injure
11,1,,teryra'i,3rd-place-of+continue,,,,,,
11,1,,teryranmi,3rd-place-of+myth,,te+ranmi,  mythos,   x1 = ranmi3 (mythos)､ x2 = ranmi2 (myth subject)､ x3 = ranmi1 (myth)､ x4 = ranmi4 (culture with myth),,
11,6+32,,teryrei,3rd-place-of+question,,te+preti,  questioner,   x1 = preti3 (questioner)､ x2 = preti2 (question subject )､ x3 = preti1 (question)､ x4 = preti4 (questioned),,
11,1,,teryru'e,3rd-place-of+process,,te+pruce,  process result,   x1 = pruce3 (process result)､ x2 = pruce2 (input to process)､ x3 = pruce1 (process)､ x4 = pruce4 (process stage),,
11,4,,terzai,3rd-place-of+market,,te+zarci,  marketeer,   x1 = zarci3 (marketeer)､ x2 = zarci2 (wares)､ x3 = zarci1 (market),,
11,16,,terzba,3rd-place-of+make,,te+zbasu,  made from,   x1 = zbasu3 (made from)､ x2 = zbasu2 (made)､ x3 = zbasu1 (make),,
11,7+18,,terzu'e,3rd-place-of+act,,te+zukte,  action goal ,   x1 = zukte3 (action goal )､ x2 = zukte2 (action)､ x3 = zukte1 (act),,
11,0+2,,terzukcau,3rd-place-of+act+without,,,,,,
11,15+[6],!,ti'icki,suggest+explain,,stidi+ciksi,  theory､ hypothesis,   x1 = ciksi1 (explain) = stidi1 (suggest)､ x2 = ciksi2 (explained)､ x3 = ciksi3 (get explanation)  = stidi3 (receive suggestion)､ x4 = ciksi4 (explanation)  = stidi2 (suggestion),sidyci'u,suggest+scale
11,11,,ti'ifla,suggest+law,,stidi+flalu,  proposed law､ bill,   x1 = flalu1 (law) = stidi2 (suggestion)､ x2 = flalu2 (regulated [by law])､ x3 = flalu3 (community with law)､ x4 = flalu4 (conditions for law)､ x5 = flalu5 (legislature)  = stidi1 (suggest)､ x6 = stidi3 (receive suggestion),,
11,9,,ti'ocpi,shadow+bird,,,,,,
11,0+[11],,ti'ortai,shadow+shape,,ctino+tarmi,  shadowy figure; silhouette,   x1 = tarmi1 (shape) = ctino1 (shadow)､ x2 = tarmi2 (shaped),,
11,11[11],,ti'otra,shadow+behave,,,,,ti'ortai,shadow+shape
11,3,,tibmli,obey+mild,,tinbe+milxe,  obedient､ meek,   x1 = tinbe1 (obey) = milxe1 (mild)､ x2 = tinbe2 (obeyed)､ x3 = tinbe3 (commander obeyed),,
11,0+19,,ticlei,deceive+class,,,,,,
11,2,,tictoi,deceive+try,,,,,,
11,1,,ticycfi,deceive+flaw,,,,,,
11,1,,ticygau,deceive+do,,,,,,
11,1,,ticysakta,deceive+sugar,,,,,,
11,17,,ticysku,deceive+express,,tcica+cusku,  to equivocate､ to deceive someone in saying something [includes lies and half-truths],   x1 = cusku1 (speaker)､ x2 = cusku2 (said) = tcica1 (deceive)､ x3 = cusku3 (addressed)  = tcica2 (deceived)､ x4 = cusku4 (expression medium )､ x5 = tcica3 (deception subject ),,
11,1,,ticyzu'e,deceive+act,,,,,,
11,0+2,,tidgau,read+do,,,,,,
11,2,,tidnandu,read+difficult,,,,,,
11,6[6],,tidyci'i,read+interesting,,,,,ti'icki,suggest+explain
11,0+2,,tidycu'i,read+possible,,,,,,
11,0+3,,tidyka'e,read+able,,,,,,
11,4,!,tidysku,read+express,,,,,,
11,2,,tidzga,read+observe,,,,,,
11,2,,tifstu,this-here+site,,,,,,
11,2,,tiftce,this-here+much,,,,,,
11,1,,tifyzva,this-here+at,,,,,,
11,2,,tigdansu,perform+dance,,,,,,
11,0+2,,tigrigni,perform+disgusting,,,,,,
11,0+4,,tigygau,perform+do,,,,,,
11,3,!,tigypre,perform+person,,tigni+prenu,  performer/player,   x1 = tigni1 (perform) = prenu1 (person)､ x2 = tigni2 (performance)､ x3 = tigni3 (performance audience),,
11,1,,tikygau,adjust+do,,stika+gasnu,  adjusts (agentive),   x1 = gasnu1 (do)､ x2 = stika1 (adjust)､ x3 = stika2 (adjusted),,
11,2,,tilcau,detail+without,,tcila+claxu,  featureless,   x1 = claxu1 (alone),,
11,1,,tilcfu,detail+rich,,,,,,
11,1,,tilga'e,detail+sense,,,,,,
11,4,,tilmau,detail+more,,tcila+zmadu,  (abbreviation of seltilmau) more detailed,   x1 = zmadu1 (more) = tcila2 (detailed)､ x2 = zmadu2 (exceeded)､ x3 = zmadu4 (moreness margin) ( x4 = tcila1 (detail) doesn't seem to belong),,
11,7+1,,tilsku,detail+express,,tcila+cusku,  to go into details､ to explain something,   x1 = cusku1 (speaker)､ x2 = cusku2 (said) = tcila2 (detailed)､ x3 = cusku3 (addressed)､ x4 = cusku4 (expression medium ),,
11,0+16,,tilsmu,detail+meaning,,,,,,
11,0+1,,tiltcu,detail+need,,,,,,
11,2,,timymo'a,weather+pattern,,,,,,
11,2,,tinble,hear+weak,,,,,,
11,1,,tinca'a,hear+apparatus,,tirna+cabra,  microphone､ amplifier; hearing-aid,   x1 = cabra1 (apparatus)､ x2 = cabra3 (apparatus operator)､ x3 = tirna2 (heard)､ x4 = tirna3 (ambient background),,
11,1,,tingli,hear+English,,,,,,
11,32,,tinju'i,hear+attentive,,tirna+jundi,  listen,   x1 = tirna1 (hear) = jundi1 (attentive)､ x2 = tirna2 (heard)  = jundi2 (attended to)､ x3 = tirna3 (ambient background),,
11,0+2,,tinlei,hear+class,,,,,,
11,4+2,,tinsyple,stiff+paper,,tinsa+pelji,  cardboard,   x1 = pelji1 (paper) = tinsa1 (stiff)､ x2 = pelji2 (paper source )､ x3 = tinsa2 (stiffness direction)､ x4 = tinsa3 (meeting stiffness)､ x5 = tinsa4 (stiffness conditions),,
11,6,,tinynalka'e,hear+other-than-+able,,,,,,
11,6,,tinzga,hear+observe,,,,,,
11,21+40,,tipfau,kick+event,,,,,,
11,3,,tipyboi,kick+ball,,tikpa+bolci,  football [the ball],   x1 = bolci1 (ball)､ x2 = bolci2 (ball material),,
11,0+2,,tipyboiselkei,kick+ball+2nd-place-of+play,,,,,,
11,1,,tisnanba,fill+bread,,tisna+nanba,  pie､ pasty､ blintz､ pancake,   x1 = nanba1 (bread)､ x2 = nanba2 (grain in bread)､ x3 = tisna2 (filled),,
11,9+4,,tisygau,fill+do,,,,,,
11,4,,tisyse'a,fill+insert,,,,,,
11,1,,tisyzu'e,fill+act,,,,,,
11,4[4],,titna'a,sweet+year,,,,,titnanba,sweet+bread
11,37+[4],!,titnanba,sweet+bread,,titla+nanba,  cake､ sweetbread,   x1 = titla1 (sweet) = nanba1 (bread)､ x2 = nanba2 (grain in bread),,
11,0+2,,titsa'a,sweet+sing,,,,,,
11,0+6,,titselpa'i,sweet+2nd-place-of+love,,titla+se+prami,  sweetheart,   x1 = prami2 (loved)､ x2 = prami1 (love),,
11,1[1],,tivbra,television+big,,,,,tivyca'a,television+apparatus
11,0+4,,tivdraci,television+drama,,,,,,
11,0+[1],,tivyca'a,television+apparatus,,,,,,
11,2,,tivyskina,television+cinema,,,,,,
11,1,,tizyseltse,chair+2nd-place-of+sit,,,,,,
11,1,,tizyxi'u,chair+wheel,,,,,,
11,2,,to'acfa,tone+initiate,,tonga+cfari,  attack of tone,   x1 = cfari1 (initiate) = tonga1 (tone)､ x2 = tonga2 (pitch)､ x3 = tonga3 (tone source),,
11,1+1,,to'acru,tone+let,,tonga+curmi,  to let something vibrate,   x1 = curmi1 (let)､ x2 = tonga1 (tone)､ x3 = tonga2 (pitch)､ x4 = tonga3 (tone source)､ x5 = curmi3 (permission condition),,
11,1+1,,to'apra,tone+produce,,tonga+cupra,  tone-producing､ musical,   x1 = cupra1 (produces)､ x2 = cupra2 (product) = tonga1 (tone)､ x3 = cupra3 (production),,
11,1+1,,to'asli,tone+oscillate,,tonga+slilu,  tonal oscillation､ including vibrato and trills,   x1 = slilu1 (oscillate)､ x2 = slilu2 (oscillation frequency)､ x3 = slilu3 (oscillation state) = tonga1 (tone),,
11,2,,to'asti,tone+cease,,tonga+sisti,  release of tone,   x1 = tonga1 (tone) = sisti1 (cease)､ x2 = tonga2 (pitch)､ x3 = tonga3 (tone source),,
11,2,,to'asto,tone+constant,,tonga+stodi,  steady-state of tone,   x1 = tonga1 (tone) = stodi1 (constant [adj])､ x2 = tonga2 (pitch)､ x3 = tonga3 (tone source),,
11,0+1,,to'atco,tone+South-American,,,,,,
11,0+[1],,tocnunpe'i,try+event-of+meet,,troci+nu+penmi,  workshop meeting,   x1 = nu1 (   event abstract)､ x2 = troci1 (try) = penmi1 (encounter) & penmi2 (encountered)､ x3 = penmi3 (meeting place)､ x4 = troci2 (attempted),,
11,0+[1],,tocrai,try+superlative,,,,,,
11,0+4,,toctau,try+phrase-compound,,,,,,
11,1,,tocterdu'a,try+3rd-place-of+give,,,,,,
11,0+2,,todykalte,butterfly+hunt,,,,,,
11,1,,togdicra,tone+interrupt,,tonga+dicra,  to choke a tone,   x1 = dicra1 (interrupt)､ x2 = tonga1 (tone)､ x3 = tonga2 (pitch)､ x4 = tonga3 (tone source)､ x5 = dicra3 (interruption),,
11,1,,togra'ijmavra,tone+continue+foot+lever,,tonga+ranji+jamfu+vraga,  sostenuto pedal of piano,   x1 = vraga1 (lever)､ x2 = tonga3 (tone source) = ranji1 (continue)､ x3 = vraga3 (lever fulcrum)､ x4 = vraga4 (lever arm),,
11,3,,togyci'e,tone+system,,tonga+ciste,  musical scale,   x1 = ciste1 (system)､ x2 = ciste2 (system structure)､ x3 = ciste3 (system components) = tonga1 (tone)､ x4 = ciste4 (system properties),,
11,1,,togycnesli,tone+vary+oscillate,,tonga+cenba+slilu,  trill,   x1 = slilu1 (oscillate)､ x2 = slilu2 (oscillation frequency)､ x3 = slilu3 (oscillation state) = tonga1 (tone)  = cenba1 (variable),,
11,0+2,,togykaigri,tone+quality+group,,tonga+ckaji+girzu,  organ stop,   x1 = girzu1 (group)､ x2 = girzu2 (group property ) = ckaji1 (is characterized)  = tonga2 (pitch),,
11,2,,togystika,tone+adjust,,,,,,
11,1,,togytikpijne,tone+adjust+pin,,tonga+stika+pijne,  tuning peg,   x1 = pijne1 (pin)､ x2 = pijne2 (pinned) = tonga3 (tone source),,
11,1,,togytikpijnyvau,tone+adjust+pin+contain,,tonga+stika+pijne+vasru,  tuning peg box,   x1 = vasru1 (contain)､ x2 = vasru2 (contents) = pijne1 (pin),,
11,1,,togytikygau,tone+adjust+do,,tonga+stika+gasnu,  to tune an instrument,   x1 = gasnu1 (do)､ x2 = stika1 (adjust)､ x3 = stika2 (adjusted)､ x4 = stika3 (adjustment amount),,
11,1,,togytikyke'a,tone+adjust+cavity,,tonga+stika+kevna,  tone hole of wind instrument,   x1 = kevna1 (cavity)､ x2 = kevna2 (has cavity) = tonga3 (tone source),,
11,0+1,11491,toirca'a,try+apparatus,toirca'a,troci+cabra,  prototype,   x1 = cabra1 (apparatus) = troci1 (try)､ x2 = cabra2 (apparatus function )  = troci2 (attempted)､ x3 = cabra3 (apparatus operator),,
11,0+5,11492,toirze'a,try+increase,toirze'a,,,,,
11,8,,toksoi,oven+soldier,,,,,,
11,1,,toktsi,oven+seed,,,,,,
11,4,,tokyjukpa,oven+cook,,,,,,
11,4+10,,tolba'i,opposite-of-+great,,,,,,
11,2,,tolba'o,opposite-of-+grow,,,,,,
11,9,,tolbanzu,opposite-of-+suffice,,to'e+banzu,  insufficient,   x1 = banzu1 (sufficient)､ x2 = banzu2 (satisfied [by])､ x3 = banzu3 (sufficiency condition),,
11,2,!,tolbasna,opposite-of-+emphasize,,,,,,
11,0+4,11500,tolbigri'a,opposite-of-+obliged+cause,tolbigri'a,,,,,
11,2,,tolbilga,opposite-of-+obliged,,,,,,
11,1,,tolbirti,opposite-of-+certain,,,,,,
